 title=me
 variables=x,y,me
 zone i=           5 ,j=           5
 
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.16666666666666666        0.0000000000000000        0.0000000000000000     
  0.50000000000000000        0.0000000000000000        0.0000000000000000     
  0.83333333333333326        0.0000000000000000        0.0000000000000000     
   1.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       0.16666666666666666        0.0000000000000000     
  0.16666666666666666       0.16666666666666666       -1.1984320651125336E-002
  0.50000000000000000       0.16666666666666666       -1.3645094521114974E-002
  0.83333333333333326       0.16666666666666666        0.0000000000000000     
   1.0000000000000000       0.16666666666666666        0.0000000000000000     
   0.0000000000000000       0.50000000000000000        0.0000000000000000     
  0.16666666666666666       0.50000000000000000       -1.2520336268881655E-002
  0.50000000000000000       0.50000000000000000       -1.1786721875778904E-002
  0.83333333333333326       0.50000000000000000        0.0000000000000000     
   1.0000000000000000       0.50000000000000000        0.0000000000000000     
   0.0000000000000000       0.83333333333333326        0.0000000000000000     
  0.16666666666666666       0.83333333333333326        2.4510808118858387E-002
  0.50000000000000000       0.83333333333333326        2.5434702129656019E-002
  0.83333333333333326       0.83333333333333326        0.0000000000000000     
   1.0000000000000000       0.83333333333333326        0.0000000000000000     
   0.0000000000000000        1.0000000000000000        0.0000000000000000     
  0.16666666666666666        1.0000000000000000        0.0000000000000000     
  0.50000000000000000        1.0000000000000000        0.0000000000000000     
  0.83333333333333326        1.0000000000000000        0.0000000000000000     
   1.0000000000000000        1.0000000000000000        0.0000000000000000     
